timestamp,close
2026-08-30T15:48:00Z,78855.23
2026-08-30T15:49:00Z,78820.03
2026-08-30T15:50:00Z,78835.51
2026-08-30T15:51:00Z,78808.0
2026-08-30T15:52:00Z,78816.62
2026-08-30T15:53:00Z,78850.0
2026-08-30T15:54:00Z,78808.0
2026-08-30T15:55:00Z,78802.83
2026-08-30T15:56:00Z,78792.4
2026-08-30T15:57:00Z,78811.42
2026-08-30T15:58:00Z,78814.53
2026-08-30T15:59:00Z,78823.63
2026-08-30T16:00:00Z,78815.16
2026-08-30T16:01:00Z,78827.96
2026-08-30T16:02:00Z,78884.0
2026-08-30T16:03:00Z,78927.46
2026-08-30T16:04:00Z,78964.2
2026-08-30T16:05:00Z,78974.88
2026-08-30T16:06:00Z,78870.01
2026-08-30T16:07:00Z,78871.41
2026-08-30T16:08:00Z,78851.55
2026-08-30T16:09:00Z,78818.01
2026-08-30T16:10:00Z,78808.01
2026-08-30T16:11:00Z,78796.23
2026-08-30T16:12:00Z,78898.45
2026-08-30T16:13:00Z,79100.01
2026-08-30T16:14:00Z,79124.0
2026-08-30T16:15:00Z,79199.53
2026-08-30T16:16:00Z,79126.57
2026-08-30T16:17:00Z,79095.99
2026-08-30T16:18:00Z,79063.58
2026-08-30T16:19:00Z,79107.87
2026-08-30T16:20:00Z,79032.28
2026-08-30T16:21:00Z,79068.75
2026-08-30T16:22:00Z,79056.44
2026-08-30T16:23:00Z,79064.15
2026-08-30T16:24:00Z,79119.35
2026-08-30T16:25:00Z,79090.0
2026-08-30T16:26:00Z,79072.0
2026-08-30T16:27:00Z,79086.45
2026-08-30T16:28:00Z,79082.7
2026-08-30T16:29:00Z,79043.77
2026-08-30T16:30:00Z,79040.68
2026-08-30T16:31:00Z,79055.9
2026-08-30T16:32:00Z,79115.17
2026-08-30T16:33:00Z,79175.1
2026-08-30T16:34:00Z,79166.0
2026-08-30T16:35:00Z,79138.01
2026-08-30T16:36:00Z,79146.01
2026-08-30T16:37:00Z,79184.0
2026-08-30T16:38:00Z,79132.42
2026-08-30T16:39:00Z,79124.51
2026-08-30T16:40:00Z,79207.44
2026-08-30T16:41:00Z,79216.01
2026-08-30T16:42:00Z,79184.01
2026-08-30T16:43:00Z,79156.19
2026-08-30T16:44:00Z,79204.0
2026-08-30T16:45:00Z,79207.48
2026-08-30T16:46:00Z,79198.21
2026-08-30T16:47:00Z,79160.95
2026-08-30T16:48:00Z,79230.0
2026-08-30T16:49:00Z,79186.0
2026-08-30T16:50:00Z,79195.88
2026-08-30T16:51:00Z,79155.22
2026-08-30T16:52:00Z,79187.14
2026-08-30T16:53:00Z,79226.25
2026-08-30T16:54:00Z,79215.71
2026-08-30T16:55:00Z,79193.62
2026-08-30T16:56:00Z,79247.99
2026-08-30T16:57:00Z,79346.0
2026-08-30T16:58:00Z,79343.42
2026-08-30T16:59:00Z,79337.93
2026-08-30T17:00:00Z,79292.01
2026-08-30T17:01:00Z,79256.72
2026-08-30T17:02:00Z,79232.01
2026-08-30T17:03:00Z,79244.0
2026-08-30T17:04:00Z,79249.75
2026-08-30T17:05:00Z,79240.15
2026-08-30T17:06:00Z,79169.34
2026-08-30T17:07:00Z,79212.0
2026-08-30T17:08:00Z,79216.22
2026-08-30T17:09:00Z,79194.84
2026-08-30T17:10:00Z,79153.26
2026-08-30T17:11:00Z,79145.69
2026-08-30T17:12:00Z,79168.0
2026-08-30T17:13:00Z,79153.76
2026-08-30T17:14:00Z,79178.49
2026-08-30T17:15:00Z,79100.0
2026-08-30T17:16:00Z,79054.24
2026-08-30T17:17:00Z,79003.15
2026-08-30T17:18:00Z,79013.76
2026-08-30T17:19:00Z,79000.3
2026-08-30T17:20:00Z,78991.99
2026-08-30T17:21:00Z,78997.94
2026-08-30T17:22:00Z,78963.6
2026-08-30T17:23:00Z,78942.0
2026-08-30T17:24:00Z,78877.96
2026-08-30T17:25:00Z,78809.46
2026-08-30T17:26:00Z,78874.39
2026-08-30T17:27:00Z,78900.0
2026-08-30T17:28:00Z,78941.9
2026-08-30T17:29:00Z,78940.62
2026-08-30T17:30:00Z,78893.52
2026-08-30T17:31:00Z,78955.56
2026-08-30T17:32:00Z,78960.91
2026-08-30T17:33:00Z,78958.51
2026-08-30T17:34:00Z,78997.7
2026-08-30T17:35:00Z,79008.81
2026-08-30T17:36:00Z,79015.8
2026-08-30T17:37:00Z,79027.31
2026-08-30T17:38:00Z,79009.63
2026-08-30T17:39:00Z,79016.13
2026-08-30T17:40:00Z,79015.51
2026-08-30T17:41:00Z,79026.0
2026-08-30T17:42:00Z,79048.23
2026-08-30T17:43:00Z,79038.01
2026-08-30T17:44:00Z,79044.82
2026-08-30T17:45:00Z,79071.38
2026-08-30T17:46:00Z,79073.78
2026-08-30T17:47:00Z,79042.63
2026-08-30T17:48:00Z,79026.34
2026-08-30T17:49:00Z,79019.33
2026-08-30T17:50:00Z,79028.0
2026-08-30T17:51:00Z,79034.41
2026-08-30T17:52:00Z,78992.41
2026-08-30T17:53:00Z,78962.84
2026-08-30T17:54:00Z,79022.0
2026-08-30T17:55:00Z,78997.43
2026-08-30T17:56:00Z,78991.18
2026-08-30T17:57:00Z,78995.25
2026-08-30T17:58:00Z,79010.0
2026-08-30T17:59:00Z,79021.02
2026-08-30T18:00:00Z,79057.95
2026-08-30T18:01:00Z,79006.0
2026-08-30T18:02:00Z,79000.01
2026-08-30T18:03:00Z,79038.63
2026-08-30T18:04:00Z,79027.67
2026-08-30T18:05:00Z,78972.0
2026-08-30T18:06:00Z,78924.01
2026-08-30T18:07:00Z,78919.63
2026-08-30T18:08:00Z,78900.01
2026-08-30T18:09:00Z,78860.0
2026-08-30T18:10:00Z,78794.1
2026-08-30T18:11:00Z,78826.0
2026-08-30T18:12:00Z,78826.56
2026-08-30T18:13:00Z,78835.73
2026-08-30T18:14:00Z,78839.29
2026-08-30T18:15:00Z,78867.26
2026-08-30T18:16:00Z,78859.55
2026-08-30T18:17:00Z,78864.61
2026-08-30T18:18:00Z,78883.49
2026-08-30T18:19:00Z,78899.99
2026-08-30T18:20:00Z,78884.71
2026-08-30T18:21:00Z,78866.43
2026-08-30T18:22:00Z,78889.4
2026-08-30T18:23:00Z,78872.53
2026-08-30T18:24:00Z,78884.34
2026-08-30T18:25:00Z,78889.4
2026-08-30T18:26:00Z,78860.36
2026-08-30T18:27:00Z,78910.04
2026-08-30T18:28:00Z,78914.28
2026-08-30T18:29:00Z,79009.61
2026-08-30T18:30:00Z,79094.01
2026-08-30T18:31:00Z,79084.0
2026-08-30T18:32:00Z,79120.35
2026-08-30T18:33:00Z,79142.0
2026-08-30T18:34:00Z,79163.47
2026-08-30T18:35:00Z,79170.0
2026-08-30T18:36:00Z,79133.96
2026-08-30T18:37:00Z,79170.0
2026-08-30T18:38:00Z,79159.0
2026-08-30T18:39:00Z,79159.0
2026-08-30T18:40:00Z,79160.01
2026-08-30T18:41:00Z,79137.3
2026-08-30T18:42:00Z,79144.45
2026-08-30T18:43:00Z,79083.65
2026-08-30T18:44:00Z,79088.56
2026-08-30T18:45:00Z,79068.83
2026-08-30T18:46:00Z,79065.99
2026-08-30T18:47:00Z,79058.0
2026-08-30T18:48:00Z,79058.0
2026-08-30T18:49:00Z,79072.4
2026-08-30T18:50:00Z,79066.64
2026-08-30T18:51:00Z,79066.63
2026-08-30T18:52:00Z,79057.14
2026-08-30T18:53:00Z,79032.01
2026-08-30T18:54:00Z,79030.36
2026-08-30T18:55:00Z,79030.35
2026-08-30T18:56:00Z,79030.76
2026-08-30T18:57:00Z,79024.53
2026-08-30T18:58:00Z,79055.99
2026-08-30T18:59:00Z,79036.69
2026-08-30T19:00:00Z,79034.44
2026-08-30T19:01:00Z,79020.01
2026-08-30T19:02:00Z,79008.01
2026-08-30T19:03:00Z,78993.46
2026-08-30T19:04:00Z,78988.28
2026-08-30T19:05:00Z,78978.76
2026-08-30T19:06:00Z,78942.79
2026-08-30T19:07:00Z,79031.45
2026-08-30T19:08:00Z,79018.55
2026-08-30T19:09:00Z,79004.34
2026-08-30T19:10:00Z,78998.81
2026-08-30T19:11:00Z,79014.14
2026-08-30T19:12:00Z,79018.55
2026-08-30T19:13:00Z,79018.54
2026-08-30T19:14:00Z,79035.59
2026-08-30T19:15:00Z,78982.77
2026-08-30T19:16:00Z,78978.74
2026-08-30T19:17:00Z,79009.56
2026-08-30T19:18:00Z,79003.56
2026-08-30T19:19:00Z,79002.63
2026-08-30T19:20:00Z,78978.01
2026-08-30T19:21:00Z,78963.09
2026-08-30T19:22:00Z,78944.82
2026-08-30T19:23:00Z,78922.61
2026-08-30T19:24:00Z,78918.81
2026-08-30T19:25:00Z,78918.82
2026-08-30T19:26:00Z,78924.26
2026-08-30T19:27:00Z,78924.27
2026-08-30T19:28:00Z,78917.24
2026-08-30T19:29:00Z,78917.24
2026-08-30T19:30:00Z,78936.0
2026-08-30T19:31:00Z,78944.0
2026-08-30T19:32:00Z,78892.0
2026-08-30T19:33:00Z,78915.53
2026-08-30T19:34:00Z,78896.12
2026-08-30T19:35:00Z,78884.32
2026-08-30T19:36:00Z,78845.47
2026-08-30T19:37:00Z,78828.02
2026-08-30T19:38:00Z,78811.55
2026-08-30T19:39:00Z,78792.35
2026-08-30T19:40:00Z,78815.99
2026-08-30T19:41:00Z,78833.09
2026-08-30T19:42:00Z,78807.73
2026-08-30T19:43:00Z,78796.07
2026-08-30T19:44:00Z,78794.0
2026-08-30T19:45:00Z,78776.72
2026-08-30T19:46:00Z,78802.34
2026-08-30T19:47:00Z,78813.7
2026-08-30T19:48:00Z,78812.63
2026-08-30T19:49:00Z,78792.86
2026-08-30T19:50:00Z,78818.76
2026-08-30T19:51:00Z,78828.0
2026-08-30T19:52:00Z,78841.43
2026-08-30T19:53:00Z,78841.11
2026-08-30T19:54:00Z,78841.12
2026-08-30T19:55:00Z,78861.43
2026-08-30T19:56:00Z,78848.4
2026-08-30T19:57:00Z,78846.66
2026-08-30T19:58:00Z,78860.76
2026-08-30T19:59:00Z,78856.39
2026-08-30T20:00:00Z,78898.38
2026-08-30T20:01:00Z,78893.72
2026-08-30T20:02:00Z,78894.85
2026-08-30T20:03:00Z,78886.01
2026-08-30T20:04:00Z,78868.0
2026-08-30T20:05:00Z,78866.0
2026-08-30T20:06:00Z,78848.01
2026-08-30T20:07:00Z,78838.02
2026-08-30T20:08:00Z,78855.15
2026-08-30T20:09:00Z,78884.84
2026-08-30T20:10:00Z,78874.76
2026-08-30T20:11:00Z,78874.76
2026-08-30T20:12:00Z,78911.99
2026-08-30T20:13:00Z,78884.84
2026-08-30T20:14:00Z,78864.01
2026-08-30T20:15:00Z,78878.8
2026-08-30T20:16:00Z,78883.75
2026-08-30T20:17:00Z,78883.75
2026-08-30T20:18:00Z,78844.0
2026-08-30T20:19:00Z,78883.76
2026-08-30T20:20:00Z,78886.45
2026-08-30T20:21:00Z,78886.46
2026-08-30T20:22:00Z,78870.88
2026-08-30T20:23:00Z,78896.24
2026-08-30T20:24:00Z,78916.96
2026-08-30T20:25:00Z,78904.33
2026-08-30T20:26:00Z,78877.01
2026-08-30T20:27:00Z,78871.98
2026-08-30T20:28:00Z,78871.98
2026-08-30T20:29:00Z,78842.0
2026-08-30T20:30:00Z,78792.01
2026-08-30T20:31:00Z,78762.92
2026-08-30T20:32:00Z,78763.2
2026-08-30T20:33:00Z,78797.32
2026-08-30T20:34:00Z,78808.0
2026-08-30T20:35:00Z,78829.77
2026-08-30T20:36:00Z,78861.04
2026-08-30T20:37:00Z,78887.02
2026-08-30T20:38:00Z,78766.01
2026-08-30T20:39:00Z,78707.78
2026-08-30T20:40:00Z,78714.0
2026-08-30T20:41:00Z,78720.95
2026-08-30T20:42:00Z,78654.01
2026-08-30T20:43:00Z,78633.98
2026-08-30T20:44:00Z,78475.99
2026-08-30T20:45:00Z,78570.66
2026-08-30T20:46:00Z,78575.68
2026-08-30T20:47:00Z,78631.17
2026-08-30T20:48:00Z,78665.65
2026-08-30T20:49:00Z,78671.32
2026-08-30T20:50:00Z,78715.0
2026-08-30T20:51:00Z,78722.91
2026-08-30T20:52:00Z,78739.99
2026-08-30T20:53:00Z,78699.99
2026-08-30T20:54:00Z,78690.38
2026-08-30T20:55:00Z,78688.8
2026-08-30T20:56:00Z,78657.3
2026-08-30T20:57:00Z,78652.26
2026-08-30T20:58:00Z,78616.01
2026-08-30T20:59:00Z,78597.33
2026-08-30T21:00:00Z,78494.65
2026-08-30T21:01:00Z,78395.86
2026-08-30T21:02:00Z,78378.0
2026-08-30T21:03:00Z,78442.04
2026-08-30T21:04:00Z,78476.0
2026-08-30T21:05:00Z,78456.0
2026-08-30T21:06:00Z,78446.0
2026-08-30T21:07:00Z,78476.9
2026-08-30T21:08:00Z,78461.4
2026-08-30T21:09:00Z,78519.99
2026-08-30T21:10:00Z,78382.53
2026-08-30T21:11:00Z,78457.58
2026-08-30T21:12:00Z,78526.74
2026-08-30T21:13:00Z,78484.22
2026-08-30T21:14:00Z,78503.59
2026-08-30T21:15:00Z,78538.88
2026-08-30T21:16:00Z,78541.84
2026-08-30T21:17:00Z,78617.79
2026-08-30T21:18:00Z,78586.01
2026-08-30T21:19:00Z,78597.02
2026-08-30T21:20:00Z,78625.59
2026-08-30T21:21:00Z,78591.61
2026-08-30T21:22:00Z,78542.62
2026-08-30T21:23:00Z,78499.65
2026-08-30T21:24:00Z,78596.71
2026-08-30T21:25:00Z,78600.0
2026-08-30T21:26:00Z,78624.0
2026-08-30T21:27:00Z,78624.0
2026-08-30T21:28:00Z,78653.34
2026-08-30T21:29:00Z,78644.0
2026-08-30T21:30:00Z,78682.76
2026-08-30T21:31:00Z,78702.7
2026-08-30T21:32:00Z,78699.99
2026-08-30T21:33:00Z,78700.0
2026-08-30T21:34:00Z,78715.45
2026-08-30T21:35:00Z,78704.01
2026-08-30T21:36:00Z,78694.81
2026-08-30T21:37:00Z,78654.01
2026-08-30T21:38:00Z,78644.68
2026-08-30T21:39:00Z,78653.32
2026-08-30T21:40:00Z,78616.88
2026-08-30T21:41:00Z,78624.55
2026-08-30T21:42:00Z,78617.32
2026-08-30T21:43:00Z,78624.0
2026-08-30T21:44:00Z,78635.87
2026-08-30T21:45:00Z,78602.14
2026-08-30T21:46:00Z,78550.47
2026-08-30T21:47:00Z,78575.99
2026-08-30T21:48:00Z,78566.0
2026-08-30T21:49:00Z,78562.15
2026-08-30T21:50:00Z,78570.5
2026-08-30T21:51:00Z,78578.9
2026-08-30T21:52:00Z,78595.86
2026-08-30T21:53:00Z,78620.7
2026-08-30T21:54:00Z,78605.73
2026-08-30T21:55:00Z,78662.0
2026-08-30T21:56:00Z,78649.54
2026-08-30T21:57:00Z,78667.98
2026-08-30T21:58:00Z,78636.63
2026-08-30T21:59:00Z,78653.0
2026-08-30T22:00:00Z,78585.57
2026-08-30T22:01:00Z,78788.7
2026-08-30T22:02:00Z,78790.08
2026-08-30T22:03:00Z,78765.27
2026-08-30T22:04:00Z,78743.48
2026-08-30T22:05:00Z,78722.44
2026-08-30T22:06:00Z,78672.01
2026-08-30T22:07:00Z,78682.99
2026-08-30T22:08:00Z,78654.0
2026-08-30T22:09:00Z,78644.73
2026-08-30T22:10:00Z,78576.26
2026-08-30T22:11:00Z,78568.71
2026-08-30T22:12:00Z,78572.94
2026-08-30T22:13:00Z,78566.0
2026-08-30T22:14:00Z,78571.28
2026-08-30T22:15:00Z,78552.88
2026-08-30T22:16:00Z,78514.02
2026-08-30T22:17:00Z,78440.73
2026-08-30T22:18:00Z,78513.3
2026-08-30T22:19:00Z,78535.99
2026-08-30T22:20:00Z,78512.59
2026-08-30T22:21:00Z,78452.09
2026-08-30T22:22:00Z,78436.01
2026-08-30T22:23:00Z,78421.91
2026-08-30T22:24:00Z,78370.01
2026-08-30T22:25:00Z,78308.53
2026-08-30T22:26:00Z,78341.99
2026-08-30T22:27:00Z,78326.0
2026-08-30T22:28:00Z,78354.68
2026-08-30T22:29:00Z,78382.11
2026-08-30T22:30:00Z,78355.72
2026-08-30T22:31:00Z,78409.79
2026-08-30T22:32:00Z,78415.99
2026-08-30T22:33:00Z,78381.76
2026-08-30T22:34:00Z,78361.98
2026-08-30T22:35:00Z,78384.22
2026-08-30T22:36:00Z,78352.0
2026-08-30T22:37:00Z,78378.55
2026-08-30T22:38:00Z,78450.16
2026-08-30T22:39:00Z,78469.99
2026-08-30T22:40:00Z,78516.0
2026-08-30T22:41:00Z,78530.15
2026-08-30T22:42:00Z,78500.01
2026-08-30T22:43:00Z,78492.98
2026-08-30T22:44:00Z,78460.01
2026-08-30T22:45:00Z,78449.53
2026-08-30T22:46:00Z,78440.28
2026-08-30T22:47:00Z,78427.8
2026-08-30T22:48:00Z,78436.46
2026-08-30T22:49:00Z,78430.56
2026-08-30T22:50:00Z,78415.75
2026-08-30T22:51:00Z,78386.11
2026-08-30T22:52:00Z,78390.77
2026-08-30T22:53:00Z,78439.23
2026-08-30T22:54:00Z,78444.4
2026-08-30T22:55:00Z,78430.99
2026-08-30T22:56:00Z,78475.94
2026-08-30T22:57:00Z,78490.35
2026-08-30T22:58:00Z,78455.39
2026-08-30T22:59:00Z,78422.01
2026-08-30T23:00:00Z,78326.0
2026-08-30T23:01:00Z,78379.37
2026-08-30T23:02:00Z,78374.0
2026-08-30T23:03:00Z,78338.0
2026-08-30T23:04:00Z,78311.6
2026-08-30T23:05:00Z,78352.0
2026-08-30T23:06:00Z,78401.69
2026-08-30T23:07:00Z,78357.3
2026-08-30T23:08:00Z,78351.88
2026-08-30T23:09:00Z,78338.02
2026-08-30T23:10:00Z,78338.02
2026-08-30T23:11:00Z,78430.79
2026-08-30T23:12:00Z,78434.0
2026-08-30T23:13:00Z,78360.01
2026-08-30T23:14:00Z,78366.16
2026-08-30T23:15:00Z,78364.02
2026-08-30T23:16:00Z,78340.0
2026-08-30T23:17:00Z,78234.81
2026-08-30T23:18:00Z,78279.62
2026-08-30T23:19:00Z,78367.49
2026-08-30T23:20:00Z,78379.27
2026-08-30T23:21:00Z,78380.9
2026-08-30T23:22:00Z,78350.01
2026-08-30T23:23:00Z,78021.81
2026-08-30T23:24:00Z,77982.51
2026-08-30T23:25:00Z,78058.34
2026-08-30T23:26:00Z,78072.53
2026-08-30T23:27:00Z,77953.57
2026-08-30T23:28:00Z,77790.05
2026-08-30T23:29:00Z,77678.09
2026-08-30T23:30:00Z,77820.51
2026-08-30T23:31:00Z,77859.99
2026-08-30T23:32:00Z,77756.01
2026-08-30T23:33:00Z,77777.99
2026-08-30T23:34:00Z,77759.37
2026-08-30T23:35:00Z,77660.0
2026-08-30T23:36:00Z,77715.53
2026-08-30T23:37:00Z,77686.01
2026-08-30T23:38:00Z,77566.84
2026-08-30T23:39:00Z,77530.0
2026-08-30T23:40:00Z,77500.01
2026-08-30T23:41:00Z,77428.54
2026-08-30T23:42:00Z,77356.68
2026-08-30T23:43:00Z,77450.0
2026-08-30T23:44:00Z,77476.77
2026-08-30T23:45:00Z,77374.0
2026-08-30T23:46:00Z,77261.13
2026-08-30T23:47:00Z,77193.41
2026-08-30T23:48:00Z,77228.84
2026-08-30T23:49:00Z,77367.99
2026-08-30T23:50:00Z,77451.62
2026-08-30T23:51:00Z,77499.99
2026-08-30T23:52:00Z,77598.76
2026-08-30T23:53:00Z,77554.09
2026-08-30T23:54:00Z,77571.54
2026-08-30T23:55:00Z,77573.67
2026-08-30T23:56:00Z,77668.53
2026-08-30T23:57:00Z,77670.0
2026-08-30T23:58:00Z,77689.99
2026-08-30T23:59:00Z,77682.0
2026-08-31T00:00:00Z,77625.93
2026-08-31T00:01:00Z,77674.04
2026-08-31T00:02:00Z,77684.45
2026-08-31T00:03:00Z,77758.24
2026-08-31T00:04:00Z,77808.05
2026-08-31T00:05:00Z,77740.01
2026-08-31T00:06:00Z,77580.0
2026-08-31T00:07:00Z,77508.86
2026-08-31T00:08:00Z,77525.27
2026-08-31T00:09:00Z,77437.58
2026-08-31T00:10:00Z,77482.0
2026-08-31T00:11:00Z,77636.0
2026-08-31T00:12:00Z,77642.0
2026-08-31T00:13:00Z,77725.99
2026-08-31T00:14:00Z,77754.7
2026-08-31T00:15:00Z,77797.91
2026-08-31T00:16:00Z,77880.0
2026-08-31T00:17:00Z,77864.01
2026-08-31T00:18:00Z,77876.12
2026-08-31T00:19:00Z,77867.51
2026-08-31T00:20:00Z,77939.99
2026-08-31T00:21:00Z,77924.0
2026-08-31T00:22:00Z,77940.01
2026-08-31T00:23:00Z,77962.93
2026-08-31T00:24:00Z,77967.75
2026-08-31T00:25:00Z,77971.01
2026-08-31T00:26:00Z,77923.66
2026-08-31T00:27:00Z,77908.34
2026-08-31T00:28:00Z,77899.17
2026-08-31T00:29:00Z,77901.33
2026-08-31T00:30:00Z,77910.01
2026-08-31T00:31:00Z,77949.99
2026-08-31T00:32:00Z,77944.0
2026-08-31T00:33:00Z,77942.0
2026-08-31T00:34:00Z,77952.26
2026-08-31T00:35:00Z,78076.74
2026-08-31T00:36:00Z,78164.0
2026-08-31T00:37:00Z,78050.0
2026-08-31T00:38:00Z,78036.01
2026-08-31T00:39:00Z,78012.48
2026-08-31T00:40:00Z,78017.98
2026-08-31T00:41:00Z,78052.0
2026-08-31T00:42:00Z,78044.35
2026-08-31T00:43:00Z,78043.26
2026-08-31T00:44:00Z,78032.01
2026-08-31T00:45:00Z,77996.04
2026-08-31T00:46:00Z,77992.75
2026-08-31T00:47:00Z,77950.0
2026-08-31T00:48:00Z,77947.93
2026-08-31T00:49:00Z,77978.0
2026-08-31T00:50:00Z,78022.0
2026-08-31T00:51:00Z,77979.5
2026-08-31T00:52:00Z,77988.74
2026-08-31T00:53:00Z,78010.01
2026-08-31T00:54:00Z,78023.99
2026-08-31T00:55:00Z,77996.36
2026-08-31T00:56:00Z,77968.74
2026-08-31T00:57:00Z,77948.0
2026-08-31T00:58:00Z,77936.01
2026-08-31T00:59:00Z,77937.04
2026-08-31T01:00:00Z,77946.23
2026-08-31T01:01:00Z,77984.0
2026-08-31T01:02:00Z,77933.47
2026-08-31T01:03:00Z,77870.5
2026-08-31T01:04:00Z,77784.01
2026-08-31T01:05:00Z,77766.95
2026-08-31T01:06:00Z,77724.01
2026-08-31T01:07:00Z,77694.78
2026-08-31T01:08:00Z,77664.01
2026-08-31T01:09:00Z,77646.57
2026-08-31T01:10:00Z,77644.12
2026-08-31T01:11:00Z,77634.76
2026-08-31T01:12:00Z,77600.6
2026-08-31T01:13:00Z,77607.96
2026-08-31T01:14:00Z,77660.16
2026-08-31T01:15:00Z,77609.05
2026-08-31T01:16:00Z,77623.09
2026-08-31T01:17:00Z,77614.39
2026-08-31T01:18:00Z,77653.46
2026-08-31T01:19:00Z,77778.45
2026-08-31T01:20:00Z,77780.01
2026-08-31T01:21:00Z,77743.47
2026-08-31T01:22:00Z,77778.84
2026-08-31T01:23:00Z,77796.01
2026-08-31T01:24:00Z,77846.0
2026-08-31T01:25:00Z,77819.73
2026-08-31T01:26:00Z,77796.0
2026-08-31T01:27:00Z,77797.99
2026-08-31T01:28:00Z,77820.0
2026-08-31T01:29:00Z,77775.26
2026-08-31T01:30:00Z,77787.08
2026-08-31T01:31:00Z,77742.36
2026-08-31T01:32:00Z,77768.01
2026-08-31T01:33:00Z,77730.0
2026-08-31T01:34:00Z,77723.99
2026-08-31T01:35:00Z,77706.0
2026-08-31T01:36:00Z,77728.96
2026-08-31T01:37:00Z,77806.0
2026-08-31T01:38:00Z,77726.0
2026-08-31T01:39:00Z,77855.49
2026-08-31T01:40:00Z,77851.34
2026-08-31T01:41:00Z,77815.25
2026-08-31T01:42:00Z,77792.0
2026-08-31T01:43:00Z,77774.0
2026-08-31T01:44:00Z,77750.0
2026-08-31T01:45:00Z,77843.99
2026-08-31T01:46:00Z,77768.01
2026-08-31T01:47:00Z,77748.01
2026-08-31T01:48:00Z,77726.0
2026-08-31T01:49:00Z,77772.0
2026-08-31T01:50:00Z,77766.5
2026-08-31T01:51:00Z,77748.01
2026-08-31T01:52:00Z,77732.01
2026-08-31T01:53:00Z,77714.03
2026-08-31T01:54:00Z,77702.0
2026-08-31T01:55:00Z,77727.91
2026-08-31T01:56:00Z,77708.0
2026-08-31T01:57:00Z,77684.01
2026-08-31T01:58:00Z,77658.82
2026-08-31T01:59:00Z,77640.94
